ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_m06677	Total_m06679	Total_m06681	Unique_m06677	Unique_m06679	Unique_m06681	Corrected_m06677	Corrected_m06679	Corrected_m06681	PSMs_Used_m06677	TotInt_126C_m06677	TotInt_127N_m06677	TotInt_127C_m06677	TotInt_128N_m06677	TotInt_128C_m06677	TotInt_129N_m06677	TotInt_129C_m06677	TotInt_130N_m06677	TotInt_130C_m06677	TotInt_131N_m06677	TotInt_131C_m06677	PSMs_Used_m06679	TotInt_126C_m06679	TotInt_127N_m06679	TotInt_127C_m06679	TotInt_128N_m06679	TotInt_128C_m06679	TotInt_129N_m06679	TotInt_129C_m06679	TotInt_130N_m06679	TotInt_130C_m06679	TotInt_131N_m06679	TotInt_131C_m06679	PSMs_Used_m06681	TotInt_126C_m06681	TotInt_127N_m06681	TotInt_127C_m06681	TotInt_128N_m06681	TotInt_128C_m06681	TotInt_129N_m06681	TotInt_129C_m06681	TotInt_130N_m06681	TotInt_130C_m06681	TotInt_131N_m06681	TotInt_131C_m06681	Average_all	Average_m06677	Average_m06679	Average_m06681	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
279	1	sp|P24000|RL24B_YEAST	 	 	"sp|P04449|RL24A_YEAST, sp|P24000|RL24B_YEAST"	 	 	35.5	155	17547	60S ribosomal protein L24-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL24B PE=1 SV=1	50	15	0.3	6	6	6	2	2	2	4	4.667	4	2	32236.0	33416.0	30037.0	22344.0	25980.0	26216.0	31810.0	26959.0	32549.0	150.0	504.0	2	16083.0	15474.0	16485.0	15814.0	13780.0	14018.0	13845.0	13697.0	15794.0	150.0	150.0	2	43480.0	46711.0	47051.0	38503.0	36791.0	36255.0	46438.0	44836.0	41518.0	478.0	150.0	23627.333333333332	23836.454545454544	12299.09090909091	34746.454545454544	34945.90287231407	37263.26516298051	31366.277795121718	20217.062633475856	25365.128018869484	24496.945464307482	32003.51299560303	28552.945871388813	33393.395015702925	151.86810175123335	510.27682188414406	29733.826203307097	16631.57872048891	16367.32981015655	16267.345289945006	13444.927259502654	12628.294696115227	12286.266272910143	13200.27189975214	13638.056550105292	15268.861347462416	143.2858291017788	143.2858291017788	14414.770205159815	49112.73884731329	53678.626959486166	50488.78758280876	35460.81984980819	36281.98413280058	34161.79120199777	47852.283052678824	48698.91443480906	43733.18725750246	495.109891642856	155.3692128586368	44385.45925768945	26695.193917334218	0.8978055408948711	1.8519333667753222	0.6014400743799778	31374.625230337566	33455.16593515872	28160.818001708038	18150.990852953277	22772.952480848766	21993.493372854737	28732.93129555341	25634.99301220421	29980.775074389257	136.34802323744339	458.12935807780974	30800.575574623832	30311.204200445314	30126.039531304534	24899.109405740055	23386.760313207615	22753.34646388857	24446.02398165766	25256.771983108727	28276.913802031653	265.35580789965064	265.35580789965064	29538.36930533253	32284.477391128443	30365.980159159404	21327.55812804363	21821.439235484755	20546.27024148281	28780.280678454903	29289.47871989574	26302.891397025778	297.77893005594206	93.44527093805713
489	1	sp|P38910|CH10_YEAST	 	 	 	 	 	67.9	106	11372	"10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1"	44	44	1	4	4	6	4	4	6	4	4	6	4	21166.0	21402.0	21284.0	28376.0	23994.0	22484.0	27025.0	26886.0	26312.0	478.0	150.0	4	20729.0	19969.0	22991.0	22258.0	21408.0	18589.0	25004.0	25795.0	23279.0	150.0	150.0	6	31690.0	36828.0	35176.0	37125.0	32123.0	37957.0	41247.0	44945.0	45774.0	150.0	150.0	23122.545454545452	19959.727272727272	18211.090909090908	31196.81818181818	22945.308977397926	23866.064191348723	22225.916589252276	25674.873312187206	23426.130934748053	21009.66287074647	27189.40392034492	28475.629759937667	26994.593064400608	483.95301758059696	151.86810175123335	24645.287068929316	21436.050195673357	21121.830746996002	22687.4452872991	18923.560828507023	19618.761455329084	16292.581234635943	23839.62431068274	25683.994211138644	22504.990712142433	143.2858291017788	143.2858291017788	21345.426553600482	35795.37014883529	42321.4333596788	37746.139125903406	34191.697709896085	31678.567483839877	35765.524993910614	42503.18960923906	48817.30549720076	48216.265560116524	155.3692128586368	155.3692128586368	39670.61038762449	27531.87995580462	1.1171255534091333	1.2898257098151371	0.6940120075488774	25632.790989519213	26661.390167458343	24829.139369793687	28682.05705758652	26169.929484715238	23470.43126142197	30373.977901379778	31810.853654243954	30156.34971612288	540.6362825887444	169.65573721404112	27648.768659267298	27243.480335839307	29262.85022158265	24408.095277858996	25304.78291981369	21014.590155685088	30748.960348252564	33127.876064269774	29027.51561967218	184.81374622765227	184.81374622765227	24842.416697948338	29371.582928296713	26196.27379198745	23729.448769149334	21985.306215732304	24821.703802063457	29497.723947938586	33879.79619123915	33462.66725788626	107.82809932731139	107.82809932731139
149	1	sp|P0CX33|RS30A_YEAST (+1)	sp|P0CX33|RS30A_YEAST&sp|P0CX34|RS30B_YEAST	 	 	 	 	41.3	63	7118	40S ribosomal protein S30-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS30A PE=1 SV=1	41	41	1	4	3	4	4	3	4	4	3	4	4	29642.0	26295.0	30676.0	25843.0	24029.0	26514.0	31126.0	25912.0	30913.0	1051.0	150.0	3	24616.0	23766.0	27301.0	24523.0	20228.0	22202.0	24212.0	27821.0	26940.0	150.0	150.0	4	31967.0	31953.0	35517.0	30971.0	30022.0	31205.0	30140.0	33234.0	33082.0	150.0	150.0	23104.575757575756	22922.81818181818	20173.545454545456	26217.363636363636	32133.83958745296	29322.407154075074	32033.556535045238	23382.990943292007	23460.302585273857	24775.404792517875	31315.351949108455	27444.04219071282	31714.953458491033	1064.0891662703084	151.86810175123335	28398.094355107707	25455.63276649599	25138.03543157429	26940.53950626561	20849.24441537774	18537.383535052162	19459.24409981103	23084.50583147698	27701.275555266067	26044.265208347315	143.2858291017788	143.2858291017788	23690.014038851907	36108.254892641766	36719.25600471969	38112.05433632906	28523.93453934523	29606.635525942187	29403.35662552311	31057.922632493643	36097.32630757526	34847.08562196388	155.3692128586368	155.3692128586368	33386.202942948206	28214.596795071997	0.9935383847331043	1.1909911386628864	0.8450975045975226	31926.203078990697	29132.93704034617	31826.568017085425	23231.899052027147	23308.71113592286	24615.31565866702	31113.004192865883	27266.70934870798	31510.02363103476	1057.2134314681978	150.88678850640312	30317.43305395334	29939.17744239865	32085.943822759753	24831.26534653156	22077.859524242416	23175.78728795299	27493.441885700813	32991.97371598071	31018.489076127764	170.65215275618328	170.65215275618328	30514.996105142844	31031.35162026621	32208.402014716885	24105.50590050374	25020.493802502104	24848.703311020614	26246.9729147033	30505.76038517436	29449.185101617884	131.3021340781153	131.3021340781153
69	1	sp|P05694|METE_YEAST	 	 	 	 	 	30.1	767	85859	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET6 PE=1 SV=4	103	103	1	10	8	9	10	8	9	10	8	9	10	1188.0	150.0	150.0	44531.0	34633.0	46212.0	26225.0	22101.0	23947.0	150.0	150.0	8	989.0	1199.0	1933.0	55663.0	55449.0	60016.0	34007.0	34986.0	33758.0	150.0	150.0	9	848.0	1022.0	2133.0	57501.0	55375.0	59142.0	37510.0	34662.0	35778.0	150.0	150.0	23091.151515151516	18130.636363636364	25300.0	25842.81818181818	1287.8686131129518	167.26986397076482	156.63820185998128	40292.070181315496	33813.336361720816	43181.75327267995	26384.537199298633	23407.717523037358	24568.23959080273	151.86810175123335	151.86810175123335	21473.27008975541	1022.7340268956993	1268.2194934973313	1907.4782193183923	47324.20551699104	50814.681611385575	52601.83739727316	32423.37641710878	34835.44180930012	32635.571822694455	143.2858291017788	143.2858291017788	28314.83847938495	957.8565442162298	1174.4462065165562	2288.847929143506	52957.759192369966	54608.86823826023	55727.393608289945	38652.37816671654	37648.35784056008	37686.930336213765	155.3692128586368	155.3692128586368	31300.315340254092	26698.508234283156	1.2433368612552698	0.9429157879082167	0.8529788899585706	1601.254519137035	207.97278765200667	194.75405025325847	50096.616072713856	42041.367500550645	53689.46557755336	32804.86766704887	29103.678034243247	30546.597899396118	188.82320895617443	188.82320895617443	964.3520607909016	1195.8241829515957	1798.5913280863642	44622.74053218398	47913.9655489048	49599.10295486972	30572.51352098282	32846.88806074706	30772.59591903114	135.10647044358586	135.10647044358586	817.0314118251123	1001.7778215505464	1952.338965884801	45171.85065060102	46580.21181176505	47534.2903402835	32969.66262290476	32113.254479603984	32146.1560041296	132.5266587178969	132.5266587178969
302	1	sp|P26637|SYLC_YEAST	 	 	 	 	 	32	1090	124140	"Leucine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC60 PE=1 SV=1"	142	142	1	13	11	8	13	11	8	13	11	8	13	31649.0	27636.0	28211.0	26480.0	26875.0	29984.0	30644.0	23385.0	29404.0	150.0	150.0	11	27573.0	25516.0	28088.0	24815.0	22319.0	25885.0	26665.0	26434.0	28956.0	492.0	150.0	8	29610.0	32213.0	29028.0	26031.0	24542.0	26042.0	31585.0	30033.0	31936.0	150.0	150.0	22811.545454545456	23142.545454545456	21535.727272727272	23756.363636363636	34309.55701718166	30817.79973797371	29459.468751146214	23959.35457100075	26238.945939457943	28017.867439799953	30830.419749678065	24767.633784725967	30166.806569840206	151.86810175123335	151.86810175123335	28729.76150675605	28513.493754899006	26989.064717329362	27717.14858986808	21097.500312669683	20453.62186666152	22687.259414629694	25423.2755656837	26320.244348797787	27993.234720597804	469.9775194538344	143.2858291017788	25243.871476792956	33445.91070075774	37018.038796984176	31148.93468690937	23974.25139626411	24202.453170264245	24538.446186248126	32546.930535743588	32620.53923678786	33639.940947434814	155.3692128586368	155.3692128586368	30348.382850821556	28024.713306777256	0.9754593089882422	1.110159086831858	0.9234334970839675	33467.576779672716	30061.509636941864	28736.5130311538	23371.375453632674	25595.024074683486	27330.28961215143	30073.81994483842	24159.818936922635	29426.492290998292	148.14115359161414	148.14115359161414	31654.514189324567	29962.155441036284	30770.44436811087	23421.581681548214	22706.774173897076	25186.467194462777	28223.880386274104	29219.658431452724	31076.943894888722	521.7498138283706	159.07006519157642	30885.07428155881	34183.69702148908	28763.969688372817	22138.626806822358	22349.355969028067	22659.623174773853	30054.925883970667	30122.89862419179	31064.248310787883	143.47313556923433	143.47313556923433
732	1	sp|Q07478|SUB2_YEAST	 	 	 	 	 	34.1	446	50308	ATP-dependent RNA helicase SUB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUB2 PE=1 SV=1	77	77	1	7	8	11	7	8	11	7	8	11	7	18339.0	20040.0	20203.0	24664.0	17551.0	21962.0	20376.0	18941.0	22653.0	150.0	150.0	8	23826.0	22891.0	20699.0	34412.0	30959.0	33062.0	28961.0	29045.0	28400.0	623.0	150.0	11	30783.0	31183.0	35588.0	35202.0	32678.0	32717.0	39551.0	38082.0	37132.0	150.0	150.0	22765.848484848484	16820.81818181818	23002.545454545456	28474.18181818182	19880.65866656433	22347.25382649418	21097.077281181348	22316.220586826377	17135.618239383308	20521.891832740348	20499.955385048957	20060.883109535793	23240.6702906608	151.86810175123335	151.86810175123335	20788.91435760394	24638.68647605352	24212.520788696755	20425.707015867254	29256.78745756958	28371.50765580779	28977.63843022936	27612.3564094418	28920.008213317382	27455.72130352872	595.1138102027212	143.2858291017788	26652.32597227913	34770.87028373609	35834.39927378256	38188.24196078719	32420.636842660257	32225.888872051786	30828.0602056478	40755.53742660106	41363.01319266658	39113.17282252472	155.3692128586368	155.3692128586368	36166.64676449534	27161.79019558269	1.3065516423010204	1.0191151880640155	0.7510176537087015	25975.10723082564	29197.841187923732	27564.420969479037	29157.294657669845	22388.57015250958	26812.9114771908	26784.250375433363	26210.57977277279	30365.1359364394	198.42351775621242	198.42351775621242	25109.6596016936	24675.347677076577	20816.148246816036	29816.03645196995	28913.83436030821	29531.551438474235	28140.171795098904	29472.819609127815	27980.54257967887	606.489522604239	146.0247646719677	26113.537417901094	26912.26646465698	28680.043876650583	24348.470613316593	24202.211449365688	23152.4174440362	30608.1280937631	31064.353118278523	29374.683282275466	116.68502169966125	116.68502169966125
196	1	sp|P15180|SYKC_YEAST	 	 	 	 	 	33	591	67958	"Lysine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRS1 PE=1 SV=2"	65	65	1	6	8	8	6	8	8	6	8	8	6	30964.0	25040.0	30758.0	31069.0	25191.0	28078.0	28165.0	24985.0	29110.0	150.0	150.0	8	22721.0	21726.0	22188.0	36695.0	28176.0	31935.0	19176.0	22365.0	19170.0	150.0	150.0	8	24079.0	25960.0	28466.0	34905.0	29587.0	36632.0	26735.0	25196.0	23659.0	150.0	416.0	22239.30303030303	23060.0	20404.727272727272	23253.18181818182	33566.97284211232	27922.915958853006	32119.185418728695	28111.52519510658	24594.801382730606	26236.849051984496	28336.33899783588	26462.233487764734	29865.179541832687	151.86810175123335	151.86810175123335	28579.555764105444	23495.995778662473	22980.264149894094	21895.047454855918	31197.774490163774	25821.10532349366	27989.863990967715	18283.0201480424	22268.754818070003	18532.611879881886	143.2858291017788	143.2858291017788	23607.1597815591	27198.381754932307	29832.312643023288	30545.872082043617	32147.10326098109	29177.65389734366	34517.02483275637	27549.22234836488	27366.800073589282	24921.32273532566	155.3692128586368	430.89061699461945	29250.632625373353	27023.700907668637	0.9455605654168044	1.1447247850958502	0.9238672289168552	31739.605819918248	26402.80820213896	30370.635125260287	26581.149658213722	23255.874301768756	24808.52982434981	26793.72472463594	25021.644458882318	28239.336053849696	143.600488160673	143.600488160673	26896.448718342403	26306.077940433388	25063.803492423383	35712.86569872152	29558.05924237359	32040.691041922593	20929.026309870937	25491.595573467363	21214.740151462593	164.02283992581445	164.02283992581445	25127.693582952063	27561.09601369119	28220.33019528637	29699.6552074266	26956.27825243397	31889.148082692904	25451.823709798162	25283.28974830852	23023.99337642794	143.54052414270183	398.0857202890931
58	1	sp|P04801|SYTC_YEAST	 	 	 	 	 	36.8	734	84519	"Threonine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THS1 PE=1 SV=2"	128	128	1	12	10	12	12	10	12	12	10	12	12	17636.0	18416.0	16579.0	35097.0	31562.0	34718.0	16778.0	18577.0	18234.0	150.0	150.0	10	25190.0	23135.0	24168.0	41447.0	36624.0	43786.0	28706.0	21344.0	26954.0	150.0	150.0	12	23146.0	20370.0	20274.0	38409.0	34930.0	39065.0	22717.0	25951.0	25621.0	477.0	451.0	22150.363636363636	18899.727272727272	24695.81818181818	22855.545454545456	19118.561330690252	20536.278765904033	17312.698324244197	31756.09771066515	30815.018111299407	32441.446163786513	16880.067307143276	19675.361677094475	18707.03139009884	151.86810175123335	151.86810175123335	23026.951197880684	26049.211463602292	24470.607157682032	23848.9051238939	35237.88416116141	33563.038095103344	38376.83371562588	27369.231141515706	21252.14857307785	26057.799718849055	143.2858291017788	143.2858291017788	28469.517683390164	26144.51364673214	23408.48260933684	21755.322510762042	35374.24693170098	34446.73169412966	36809.55380791733	23408.852967563307	28186.848258045542	26988.004979152913	494.07409689046506	467.14343332830134	28502.506378371192	26535.862036403905	1.152382780002859	0.9320797890399667	0.931001003355282	22031.900855915992	23665.654015166172	19950.855424243364	36595.180161858734	35510.696236937656	37384.96391753739	19452.29889004114	22673.547987011847	21557.66083892285	175.01018528984335	175.01018528984335	24279.943525651906	22808.55835721217	22229.082456713208	32844.519635150114	31283.42946722429	35770.27107368245	25510.307188570045	19808.698158640433	24287.94846479053	133.55382536160272	133.55382536160272	24340.568437343485	21793.320796317268	20254.227085837214	32933.45938635112	32069.94176954491	34269.73152823128	21793.66560019771	26241.984009663483	25125.859714148708	459.9834799368778	434.9110051394798
87	1	sp|P06106|CYSD_YEAST	 	 	 	 	 	35.1	444	48671	Homocysteine/cysteine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET17 PE=1 SV=3	87	87	1	9	10	9	9	10	9	9	10	9	9	25090.0	21100.0	26128.0	60460.0	51013.0	60591.0	29643.0	30846.0	29917.0	150.0	150.0	10	10902.0	14610.0	16131.0	41870.0	37992.0	40325.0	17386.0	17765.0	16573.0	150.0	150.0	9	11370.0	9779.0	12447.0	32930.0	29052.0	33057.0	16678.0	17640.0	17375.0	150.0	150.0	22108.18181818182	30462.545454545456	19441.272727272728	16420.727272727272	27199.178032831616	23529.294198554253	27284.286254650608	54704.78011188464	49805.66880779788	56617.88307246928	29823.330264968896	32669.764024958615	30693.11495544516	151.86810175123335	151.86810175123335	36925.25552484011	11273.85880810608	15453.450208503762	15918.019221844275	35597.51513566309	34816.7033450515	35343.393312534	16576.376110443533	17688.55038421702	16021.960181809207	143.2858291017788	143.2858291017788	22076.64741201916	12842.958617616194	11237.68048290157	13356.441713103244	30328.15099223914	28650.055802400653	31148.43005832134	17185.933432804544	19159.80128981247	18302.040767838174	155.3692128586368	155.3692128586368	20245.721461893034	25460.287072982974	0.689508757924654	1.1532678217763113	1.2575638324820835	18754.071461989264	16223.654417688911	18812.75432630485	37719.4249874869	34341.4448372714	39038.52623362159	20563.44740817545	22526.08841454076	21163.171569767615	104.71438620686789	104.71438620686789	13001.77859063818	17821.966860889817	18357.7393549698	41053.46874115544	40152.98362817956	40760.398219729526	19117.001169836094	20399.635971986496	18477.611119461897	165.24693601962122	165.24693601962122	16150.84025957822	14132.100536286807	16796.57802905368	38139.58579389556	36029.27397569252	39171.13907994271	21612.40831253965	24094.673139611736	23015.984530245907	195.38670277223193	195.38670277223193
210	1	sp|P16120|THRC_YEAST	 	 	 	 	 	43	514	57474	Threonine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THR4 PE=1 SV=1	87	87	1	8	8	6	8	8	6	8	8	6	8	21361.0	15749.0	16825.0	19888.0	19365.0	22996.0	20561.0	20994.0	19799.0	150.0	150.0	8	36060.0	39599.0	37601.0	43487.0	39319.0	40482.0	40340.0	40322.0	37974.0	505.0	150.0	6	20015.0	18920.0	19718.0	20369.0	19187.0	23983.0	21078.0	20513.0	20500.0	150.0	150.0	21765.454545454548	16167.09090909091	32349.0	16780.272727272728	23156.70155278263	17562.220584503833	17569.58497529457	17994.850593204792	18906.686069492207	21488.089635993856	20686.08081429091	22235.266353497413	20312.631045989194	151.86810175123335	151.86810175123335	19990.23462500549	37289.97877639931	41885.09067806574	37104.546572473286	36972.274676488676	36032.795294379874	35480.998092448885	38461.46395348511	40148.47895256958	36711.3929852183	482.39562464265526	143.2858291017788	37787.44666461431	22607.89944868849	21742.193960169516	21158.69829669557	18759.614563040363	18921.54139751691	22598.324049028062	21719.936736818214	22280.329016889067	21593.774718888206	155.3692128586368	155.3692128586368	21264.70135419271	25231.413179042953	1.262186945393895	0.6677194519911996	1.1865397382629186	29228.08639830477	22166.805553888677	22176.100791805522	22712.865503056677	23863.772337573675	27121.9862200053	26109.701155161103	28065.06291874055	25638.337732850297	191.68593545215845	191.68593545215845	24899.24419334081	27967.48979415976	24775.427503753806	24687.106985853126	24059.798327674405	23691.35260239077	25681.467633800356	26807.920364489975	24512.911205923534	322.1049421293462	95.67473528594442	26825.171094521225	25797.977130761148	25105.636338945224	22259.028153543146	22451.160777340694	26813.809502314376	25771.568050791433	26436.495760111266	25621.87180305804	184.3517451594026	184.3517451594026
686	1	sp|Q02642|NACB1_YEAST	 	 	 	 	 	36.9	157	17020	Nascent polypeptide-associated complex subunit beta-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD1 PE=1 SV=2	36	36	1	5	4	5	5	4	5	5	4	5	5	15669.0	15367.0	16009.0	16789.0	17031.0	18960.0	19769.0	18727.0	19337.0	150.0	150.0	4	29152.0	27357.0	31914.0	27473.0	25571.0	26639.0	31834.0	31625.0	33624.0	150.0	150.0	5	27360.0	28463.0	36472.0	28710.0	27025.0	29224.0	37650.0	32218.0	32073.0	150.0	150.0	21301.272727272724	14359.818181818182	24135.363636363636	25408.636363636364	16986.206480527646	17136.23999759162	16717.473157176268	15190.846068449076	16627.92514585705	17716.741150567206	19889.262760455087	19834.23039925436	19838.645716263094	151.86810175123335	151.86810175123335	17770.841208460155	30146.352226555537	28936.347525943696	31492.633156403088	23357.309131169623	23433.826101187406	23348.112943647688	30351.567761409147	31488.905482739276	32506.027222177807	143.2858291017788	143.2858291017788	28340.12017235925	30904.42812471232	32708.67160086178	39136.83153854756	26441.57956231964	26651.10002959788	27536.731101563444	38796.64190820789	34993.791267300345	33784.25056384885	155.3692128586368	155.3692128586368	32328.225077439965	25345.284952490285	1.4262287674048975	0.8943252462708364	0.7839986541722429	24226.216331608026	24440.1984497196	23842.94113508397	21665.62166404166	23715.225185276602	25268.12589360509	28366.638711435986	28288.149974753294	28294.447226888362	216.5986555687831	216.5986555687831	26960.643879181658	25878.506127318105	28164.6569033173	20889.03124095733	20957.462299012383	20880.806858287022	27144.173312928215	28161.323150649892	29070.96080076068	128.14413439856932	128.14413439856932	24229.030057737273	25643.5545148375	30683.223254787077	20730.16279104688	20894.42655541456	21588.760123928685	30416.515042437422	27435.085257947856	26486.806974275336	121.809253780972	121.809253780972
